C00025	0.004636923652302305
C00819	0.004356145674194046
C00388	0.00432791095890411
C00780	0.004315705432318171
C05332	0.004298229101805729
C00855	0.004265247404920377
C00739	0.00421875
C00078	0.004213316692513077
C00049	0.004208659676167188
C00064	0.004179267628063155
C00355	0.004170283814727032
C00065	0.004149106056687463
C00062	0.004109589041095891
C00135	0.004109589041095891
C00047	0.004109589041095891
C00079	0.004109589041095891
C01180	0.0037827240736806166
C02671	0.003715601820700546
C06746	0.003653652941382085
C00073	0.0031131672764897287
C22236	0.002968136419548463
C01672	0.002881142979452055
C00954	0.0027970001344327093
C00009	0.002650691137116813
C03758	0.0025843477666831626
C03912	0.0024955143403543214
C00001	0.0024823836301557903
C00037	0.0024175115420726964
C02043	0.0023592418202147847
C00327	0.0023054448761854586
C00042	0.0022965618738463806
C00097	0.0022442133180318783
C03508	0.002231781174971222
C00163	0.0022175452519253105
C00082	0.002213574097135741
C00148	0.0022105358478597434
C00134	0.002209646804750615
C08313	0.002203385152689683
C08493	0.002203385152689683
C00315	0.0021992714270124085
C00077	0.002163955479452055
C00283	0.0021555227470182303
C00463	0.002149039762354159
C21283	0.002149039762354159
C00331	0.002149039762354159
C00398	0.002149039762354159
C00750	0.002143812649736543
C00328	0.002140577392908698
C00334	0.0021303543205234707
C01179	0.0021229276292975543
C01468	0.002121475475398763
C00146	0.002118079213068683
C00041	0.002117075373413731
C00483	0.002115489294179087
C00491	0.002106350772448678
C00188	0.002102184490874651
C00213	0.0020983084451415253
C00533	0.0020682414394905067
C00246	0.00205500791682604
C00407	0.0020547945205479454
C00123	0.0020547945205479454
C00183	0.0020547945205479454
C05519	0.0019365723939515508
C00020	0.0016192434184182885
C16690	0.001579130773797732
C03933	0.001579130773797732
C00011	0.0014338651291883968
C00013	0.0014036937977845627
C20330	0.0012625413686231895
C05824	0.0011144700891508393
C17366	0.0010605935946505867
C00940	0.001041592456272247
C05933	0.0010335582624214116
C22207	0.0010233234860051634
C05665	0.0010185746112069492
C04138	0.0009759865802593655
C00008	0.0009229263620878471
C05127	0.0009196810787671232
C05130	0.0009196810787671232
C05135	0.0009196810787671232
C16562	0.0009132552682620725
C17367	0.0009015045554529986
C01962	0.000895199078290688
C07044	0.0008785245230581998
C19033	0.0008568294703046341
C03239	0.0008263484589041097
C15606	0.0008077283666384769
C17210	0.000803828865657131
C05827	0.0007817289169520547
C16563	0.0007784018701468033
C20639	0.0007467458445994698
C03406	0.0007467324605810225
C01026	0.0007345602988933546
C00978	0.0007336699234940892
C05634	0.0007336699234940892
C06212	0.0007336699234940892
C05647	0.0007336699234940892
C05659	0.0007336699234940892
C19720	0.0007188418494763446
C05161	0.0007171875
C17212	0.0006832545358085613
C05828	0.0006644695794092465
C16564	0.0006616415896247828
C06730	0.000642409292394188
C03765	0.0006361890473793866
C15651	0.0006358267304002533
C20651	0.0006347339679095493
C01598	0.0006236194349699758
C05635	0.0006236194349699758
C08299	0.0006236194349699758
C17234	0.000618599066505362
C05825	0.000609609375
C15532	0.0005502654717083876
C00555	0.0005352952310605524
C20905	0.0005336598960586121
C00884	0.0005201221132157108
C05361	0.0005145798124677998
C05983	0.0005143171179824442
C00006	0.0005139616411333977
C02291	0.0005063146557241101
C15767	0.0005031709866484536
C18158	0.0004985406334087574
C03626	0.0004933222150038616
C04092	0.0004835557577054794
C01717	0.00048271166983444673
C02876	0.0004791566542097628
C00320	0.0004784758158448864
C03652	0.0004712283660341285
C07123	0.0004712283660341285
C00637	0.0004705094631214788
C07331	0.00046915398419207087
C05936	0.00046612363515166096
C19692	0.00045804858374137394
C04043	0.00045573037007733765
C17467	0.0004517479964221839
C06677	0.00045081353852223716
C16401	0.00045081353852223716
C02700	0.0004411414708361807
C20995	0.00042275409608862464
C06325	0.00041030491935927974
C00103	0.00041011795993926793
C12455	0.00040932809900929554
C03506	0.0003986938721360009
C00719	0.00039803629132673216
C05604	0.0003944979629738518
C19714	0.00039241179911484955
C02938	0.0003872382613147803
C01262	0.00038192388812772164
C00887	0.00037980682481418283
C05575	0.0003782441993701163
C05653	0.000376339804614782
C00218	0.00037090692179560567
C00300	0.000365401551764205
C06160	0.0003633115302308835
C06435	0.00036225216333510545
C01043	0.00035671243567405935
C05548	0.00035149077400159403
C06181	0.000349853076076321
C10772	0.000349853076076321
C16565	0.000349853076076321
C10773	0.000349853076076321
C10783	0.000349853076076321
C02527	0.0003495647421385216
C01771	0.00034935134586042686
C02445	0.00034935134586042686
C03634	0.00034935134586042686
C01118	0.000349013499173152
C22038	0.0003476573141700324
C02565	0.00034720600718122347
C15987	0.00034705983190793955
C03227	0.00034562814683868347
C00125	0.0003444292592225782
C15650	0.00034416726421047136
C00122	0.0003431604581235586
C05837	0.0003299938100339838
C00010	0.0003284382854551646
C04076	0.0003164199592754193
C00014	0.00031466083470638455
C20926	0.00031318634435684563
C22162	0.00031256715961443276
C01929	0.0003111087328767124
C01035	0.00031048931149763736
C03964	0.00030995965600048533
C05939	0.0003094211724120029
C06161	0.000308814800696251
C02218	0.000308707602873343
C00697	0.0003063739560695098
C05658	0.0003044472996668392
C22006	0.0003044472996668392
C21289	0.0003044472996668392
C05644	0.0003044472996668392
C03574	0.0003044472996668392
C12312	0.0003044472996668392
C19837	0.0003044472996668392
C02946	0.0003019584002547065
C03198	0.0003016825387171002
C12456	0.0003007480808171535
C05350	0.0003007480808171535
C11527	0.0003007480808171535
C16566	0.00029951000678891455
C00718	0.0002984857743111758
C03771	0.00029145907499421124
C00080	0.00028366206050312
C00454	0.0002821127718230925
C16517	0.0002804947385288862
C00046	0.00027803246610064365
C19706	0.00027667711496839344
C06760	0.0002743017773775517
C14103	0.0002730239492675299
C00822	0.00027267240327061363
C04045	0.00027267240327061363
C04796	0.00027267240327061363
C04797	0.00027267240327061363
C08543	0.00027267240327061363
C10447	0.00027267240327061363
C09642	0.00027267240327061363
C17758	0.00027267240327061363
C22224	0.0002719478985121553
C20993	0.0002698781697089515
C05535	0.0002689569653841064
C21070	0.0002662083927033188
C20563	0.00026505937550446644
C05642	0.0002650382598622397
C05643	0.0002650382598622397
C05660	0.0002650382598622397
C05832	0.0002650382598622397
C22205	0.0002634657076004125
C00179	0.00026232698145871856
C00581	0.000260897530252353
C21634	0.0002607957623175194
C01252	0.00025992725485319906
C22206	0.00025878020471681334
C08481	0.00025878020471681334
C04211	0.00025775159104584727
C22033	0.0002576068922439509
C02442	0.0002568808428646034
C02717	0.0002568808428646034
C16567	0.00025671839789461907
C20966	0.00025309584585332304
C22142	0.0002530248183940094
C00169	0.00025019825106526675
C18172	0.0002493094400391048
C03564	0.0002490893676944484
C19715	0.0002461459831821671
C03838	0.0002433525441300012
C02693	0.00024283587394795123
C16075	0.00024140283427805367
C03078	0.00024111891629060545
C20917	0.0002403403614116757
C03090	0.00023980650416285682
C00021	0.00023970453739825823
C04148	0.00023716659963519705
C00352	0.0002368266896302736
C21785	0.00023682516559024542
C02716	0.00023682516559024542
C02282	0.00023682516559024542
C00311	0.0002362253572844366
C05556	0.00023577662727530425
C00155	0.00023268287798896585
C06047	0.00023177154278002159
C06048	0.00023177154278002159
C02734	0.00023164208979993602
C00760	0.00022883377208570595
C00805	0.00022876815069895265
C02937	0.00022755625635729917
C00030	0.00022678504624139756
C05932	0.00022556623549368303
C20636	0.00022530046917879646
C00548	0.0002252041212357624
C00156	0.00022504591638854756
C01407	0.00022504591638854756
C01403	0.00022504591638854756
C16200	0.00022504591638854756
C20726	0.00022504591638854756
C00386	0.00022414712205348893
C03166	0.00022176290071450002
C08250	0.000220651328964906
C00826	0.0002194743502189371
C05931	0.00021897863422302757
C07447	0.00021885462514602974
C04556	0.00021853914858692292
C06199	0.00021834871643491288
C00785	0.0002183219178082192
C00860	0.0002183219178082192
C01152	0.0002183219178082192
C03298	0.0002183219178082192
C06419	0.0002183219178082192
C02997	0.0002183219178082192
C02988	0.0002183219178082192
C07474	0.0002183219178082192
C16568	0.0002182106382104262
C20962	0.00021768382804164028
C00965	0.0002167728216897803
C20994	0.00021449473257849057
C19713	0.00021401463531896454
C05557	0.00020997425913542954
C02512	0.0002093541658358202
C04376	0.00020812749062052287
C21584	0.0002069473175030746
C00663	0.0002059717675618008
C01518	0.00020568260596318962
C00066	0.0002048261333226628
C00124	0.0002048261333226628
C03794	0.00020357643626391742
C20278	0.00020194777397260276
C20964	0.0002018058703828607
C21976	0.00020161475955146296
C20776	0.0002012792170055117
C15699	0.00020078240795670557
C20314	0.00019963518459751
C18170	0.00019847078030510164
C17203	0.00019829929977192363
C01165	0.00019779489822564585
C00086	0.0001942273008385508
C11822	0.00019189615512179518
C01172	0.00019187012017422703
C06678	0.00019159575387195078
C11817	0.00018995151415099017
C17751	0.00018785088938983008
C04259	0.0001855736301369863
C22025	0.0001855736301369863
C05587	0.00018305796680672399
C07304	0.00018305796680672399
C07307	0.00018305796680672399
C16704	0.00018305796680672399
C16707	0.00018305796680672399
C17755	0.00018305796680672399
C06546	0.00018305796680672399
C12231	0.00018305796680672399
C08557	0.00018305796680672399
C21623	0.00018236610202682345
C19843	0.00018191244002111986
C00232	0.0001812169269014883
C03219	0.0001806221664279563
C20641	0.00018046167770507837
C06044	0.0001802535634241595
C04227	0.0001802535634241595
C22145	0.00018002811416696635
C00542	0.00018000645910424656
C21026	0.00017963561591953628
C06564	0.0001784971707654672
C04640	0.00017712559780614815
C00820	0.0001769898052009937
C08565	0.00017658054502115206
C21620	0.00017648492666673458
C20951	0.00017606801283732686
C00601	0.00017564990660024908
C02265	0.00017564990660024908
C02554	0.00017560149328488462
C02787	0.00017465753424657538
C20313	0.00017465753424657538
C20965	0.00017465753424657538
C06417	0.00017465753424657538
C00606	0.00017438969458966264
C00436	0.00017234914824445214
C20279	0.00017165560787671234
C21977	0.0001713725456187435
C00763	0.0001708141336982529
C01157	0.0001708141336982529
C12470	0.0001708141336982529
C02702	0.0001708141336982529
C19781	0.0001708141336982529
C01015	0.0001708141336982529
C20656	0.0001708141336982529
C15700	0.00017066504676319972
C20237	0.00017010062366683298
C02993	0.0001698557325352509
C22345	0.0001680331676221359
C08539	0.000167661634263887
C21622	0.00016748884457478295
C17935	0.00016744202329074313
C22529	0.00016729594943867303
C03470	0.00016690345137106011
C05560	0.0001668807047179776
C00449	0.00016640488542122258
C06536	0.00016606216345463958
C21762	0.00016606216345463958
C06213	0.00016606216345463958
C06535	0.00016606216345463958
C09209	0.00016606216345463958
C09089	0.00016606216345463958
C00091	0.00016569759196077467
C03174	0.000164808024854827
C21010	0.00016468353899890535
C00019	0.00016444902226507655
C04479	0.00016364877329014637
C17753	0.0001633899010981121
C12836	0.00016330417475009907
C06679	0.0001631580704133155
C04593	0.00016268830562384516
C04421	0.00016267313273078527
C11354	0.00016195363456740337
C22265	0.00016130212871505597
C02515	0.000161059567175206
C06330	0.00015994441696128234
C11503	0.00015994441696128234
C00067	0.00015990561119690885
C02047	0.00015972353562610504
C17752	0.00015967325598135557
C00423	0.0001592492674016595
C00409	0.00015899755020558608
C20579	0.00015887130288180234
C04335	0.00015878707820815924
C00166	0.0001587795765877958
C00233	0.0001587795765877958
C01456	0.0001587795765877958
C02135	0.0001587795765877958
C02505	0.0001587795765877958
C08262	0.0001587795765877958
C08301	0.0001587795765877958
C17235	0.0001587795765877958
C19712	0.0001587795765877958
C03519	0.0001587795765877958
C03511	0.0001587795765877958
C20487	0.0001587795765877958
C20488	0.0001587795765877958
C20807	0.0001587795765877958
C02710	0.0001587795765877958
C02486	0.0001587795765877958
C17255	0.0001587795765877958
C01570	0.0001587795765877958
C12459	0.0001586007535359293
C00109	0.00015701379058108818
C03145	0.0001569361919345083
C20910	0.00015581622909287512
C02430	0.00015565836382448644
C03172	0.00015565836382448644
C03354	0.00015565836382448644
C02989	0.00015565836382448644
C15999	0.00015565836382448644
C15998	0.00015565836382448644
C17756	0.00015559927178571538
C17754	0.00015559927178571538
C11813	0.00015559927178571538
C16705	0.00015559927178571538
C00979	0.00015544210816513374
C05235	0.00015539112594640346
C01005	0.00015528390331791893
C17237	0.00015415245646890517
C00438	0.00015373848257119998
C22390	0.00015355966554619067
C06046	0.00015321552891053557
C06565	0.00015174164565099924
C15489	0.00015059906770027644
C17355	0.0001503829216059521
C21663	0.0001500121876667244
C04197	0.0001494319200581582
C05620	0.00014930242061021173
C00441	0.00014884145304512033
C20233	0.0001486875573324364
C05835	0.00014868235843574422
C05834	0.00014859063214173768
C20635	0.00014859063214173768
C21619	0.00014859063214173768
C22202	0.00014859063214173768
C21369	0.00014845890410958908
C04823	0.00014775678856845205
C00267	0.00014753657644908793
C02305	0.00014753087652479778
C04133	0.00014666547699541404
C04540	0.00014661039112548438
C00498	0.00014601912364019468
C20963	0.0001457660198224622
C05711	0.00014528102197246585
C22069	0.0001450628673412553
C02714	0.0001446351113116781
C00612	0.0001444769064644633
C02723	0.0001444769064644633
C06366	0.0001444769064644633
C03002	0.0001444769064644633
C18326	0.0001444769064644633
C10497	0.0001444769064644633
C20915	0.0001424080789042673
C17936	0.00014232571979713165
C00437	0.00014164760158061842
C00515	0.00014148939673340358
C20850	0.00014148939673340358
C04210	0.00014148939673340358
C03712	0.00014148939673340358
C04322	0.00014148939673340358
C21680	0.00014148939673340358
C12462	0.00014038432322294395
C22392	0.00014004723185055413
C03082	0.00013917167075646163
C01102	0.00013821215529171766
C22386	0.00013745052440334256
C02992	0.00013745052440334256
C12147	0.00013745052440334256
C16594	0.00013745052440334256
C06114	0.00013688611750891158
C00152	0.00013673035184543893
C06343	0.00013595275441709
C15850	0.00013496264009962643
C16696	0.00013496264009962643
C12460	0.0001348106405055399
C22388	0.0001344236682878958
C00126	0.0001343128346578885
C00955	0.00013331101455108565
C00229	0.00013268504715793837
C20311	0.00013268312980298943
C00450	0.0001323576626712329
C21730	0.00013234178512756042
C03294	0.00013230960925081348
C17757	0.00013225938101785807
C22053	0.00013220352218021403
C03139	0.00013204638246056328
C02647	0.00013195795738649588
C06517	0.00013124629029590665
